generation,id,fitness,species,parent1,parent2,num_nodes,num_connections,num_enabled_connections,num_disabled_connections
0,1,36.54497743716679,1,-1,-1,2,12,12,0
0,2,31.87922535494179,2,-1,-1,2,12,12,0
0,3,31.864240745012616,1,-1,-1,2,12,12,0
0,4,31.864762532190912,1,-1,-1,2,12,12,0
0,5,68.5040536649853,3,-1,-1,2,12,12,0
0,6,101.32107131227102,2,-1,-1,2,12,12,0
0,7,31.159065170125096,2,-1,-1,2,12,12,0
0,8,35.69510661600348,3,-1,-1,2,12,12,0
0,9,32.02748604865456,2,-1,-1,2,12,12,0
0,10,60.08693369672494,2,-1,-1,2,12,12,0
0,11,85.97517528879641,1,-1,-1,2,12,12,0
0,12,31.864355219547765,1,-1,-1,2,12,12,0
0,13,30.27805920121847,2,-1,-1,2,12,12,0
0,14,30.276663231544905,2,-1,-1,2,12,12,0
0,15,72.25055586237495,2,-1,-1,2,12,12,0
0,16,101.81783236913881,3,-1,-1,2,12,12,0
0,17,31.86423558507808,2,-1,-1,2,12,12,0
0,18,31.885145768778234,1,-1,-1,2,12,12,0
0,19,48.01765044282356,1,-1,-1,2,12,12,0
0,20,58.885175239736654,2,-1,-1,2,12,12,0
0,21,34.99337422068853,2,-1,-1,2,12,12,0
0,22,33.78213396405643,2,-1,-1,2,12,12,0
0,23,66.72491952279265,1,-1,-1,2,12,12,0
0,24,30.27655685932013,2,-1,-1,2,12,12,0
0,25,30.276546232485874,2,-1,-1,2,12,12,0
0,26,34.63379286335972,1,-1,-1,2,12,12,0
0,27,101.16288815182722,3,-1,-1,2,12,12,0
0,28,31.8703501812468,2,-1,-1,2,12,12,0
0,29,30.27664961957302,2,-1,-1,2,12,12,0
0,30,90.128578052319,2,-1,-1,2,12,12,0
0,31,32.8301566912647,2,-1,-1,2,12,12,0
0,32,30.289093373266223,2,-1,-1,2,12,12,0
0,33,63.693338892345956,1,-1,-1,2,12,12,0
0,34,31.97114117641852,2,-1,-1,2,12,12,0
0,35,31.88345671636598,2,-1,-1,2,12,12,0
0,36,31.880668131579206,1,-1,-1,2,12,12,0
0,37,52.75580639534205,1,-1,-1,2,12,12,0
0,38,32.89812003716403,1,-1,-1,2,12,12,0
0,39,31.86552265068251,2,-1,-1,2,12,12,0
0,40,32.84780781152347,2,-1,-1,2,12,12,0
0,41,30.278124856676595,2,-1,-1,2,12,12,0
0,42,31.1244350243722,2,-1,-1,2,12,12,0
0,43,59.31767747420215,1,-1,-1,2,12,12,0
0,44,33.859855779234174,2,-1,-1,2,12,12,0
0,45,72.38511952084471,2,-1,-1,2,12,12,0
0,46,39.59487776582591,1,-1,-1,2,12,12,0
0,47,103.80439987747062,2,-1,-1,2,12,12,0
0,48,47.9395842688772,2,-1,-1,2,12,12,0
0,49,30.281021456736415,2,-1,-1,2,12,12,0
0,50,58.16701743828146,2,-1,-1,2,12,12,0
0,51,31.86637817992692,3,-1,-1,2,12,12,0
0,52,86.23242804271351,3,-1,-1,2,12,12,0
0,53,52.501817737007286,2,-1,-1,2,12,12,0
0,54,37.80793214677654,3,-1,-1,2,12,12,0
0,55,39.66577712022216,2,-1,-1,2,12,12,0
0,56,70.1314627199587,2,-1,-1,2,12,12,0
0,57,70.27098419135191,3,-1,-1,2,12,12,0
0,58,41.38406728032509,1,-1,-1,2,12,12,0
0,59,31.873631295551103,1,-1,-1,2,12,12,0
0,60,60.3705163403445,1,-1,-1,2,12,12,0
0,61,31.89642879575149,2,-1,-1,2,12,12,0
0,62,71.94823355947531,2,-1,-1,2,12,12,0
0,63,30.276789552500514,2,-1,-1,2,12,12,0
0,64,30.276545426396222,2,-1,-1,2,12,12,0
0,65,150.25950597219745,1,-1,-1,2,12,12,0
0,66,52.476378236850714,2,-1,-1,2,12,12,0
0,67,35.70012760900522,2,-1,-1,2,12,12,0
0,68,30.276889537531098,1,-1,-1,2,12,12,0
0,69,31.889770758591272,1,-1,-1,2,12,12,0
0,70,32.84359356999541,2,-1,-1,2,12,12,0
